,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,PASSING,PASSING,PASSING,RUSHING,RUSHING,RECEIVING,RECEIVING,RECEIVING,DEFENSE,DEFENSE,DEFENSE,DEFENSE,Unnamed: 17_level_0,Unnamed: 18_level_0
19,20,Kirk Cousins,MIN,QB,16,4221,33,7,115,1,0,0,0,0,0,0,0,18.8,300.3
20,21,Tyreek Hill,KC,WR,17,0,0,0,96,0,111,1239,9,0,0,0,0,17.4,296.5
21,22,Joe Mixon,CIN,RB,16,0,0,0,1205,13,42,314,3,0,0,0,0,18.0,287.9
22,23,Stefon Diggs,BUF,WR,17,0,0,0,0,0,103,1225,10,0,0,0,0,16.8,285.5
23,24,Diontae Johnson,PIT,WR,16,0,0,0,53,0,107,1161,8,0,0,0,0,17.1,274.4
24,25,Ryan Tannehill,TEN,QB,17,3734,21,14,270,7,0,0,0,0,0,0,0,15.8,268.4
25,26,Travis Kelce,KC,TE,16,0,0,0,3,1,92,1125,9,0,0,0,0,16.4,262.8
26,27,Mike Evans,TB,WR,16,0,0,0,10,0,74,1035,14,0,0,0,0,16.4,262.5
27,28,Hunter Renfrow,LV,WR,17,0,0,0,3,0,103,1038,9,0,0,0,0,15.2,259.1
28,29,Carson Wentz,IND,QB,17,3563,27,7,215,1,0,0,0,0,0,0,0,15.2,258.0
29,30,Keenan Allen,LAC,WR,16,0,0,0,0,0,106,1138,6,0,0,0,0,16.1,257.8
30,31,James Conner,ARI,RB,15,0,0,0,752,15,37,375,3,0,0,0,0,17.2,257.7
31,32,Derek Carr,LV,QB,17,4804,23,14,108,0,0,0,0,0,0,0,0,15.1,257.0
32,33,Leonard Fournette,TB,RB,14,0,0,0,812,8,69,454,2,0,0,0,0,18.3,255.6
33,34,Ezekiel Elliott,DAL,RB,17,4,0,0,1002,10,47,287,2,0,0,0,0,14.8,252.1
34,35,Mike Williams,LAC,WR,16,0,0,0,0,0,76,1146,9,0,0,0,0,15.4,246.6
35,36,Jaylen Waddle,MIA,WR,16,0,0,0,3,1,104,1015,6,0,0,0,0,15.4,245.8
36,37,DK Metcalf,SEA,WR,17,0,0,0,6,0,75,967,12,0,0,0,0,14.4,244.3
37,38,Russell Wilson,SEA,QB,14,3113,25,6,183,2,0,0,0,0,0,0,0,17.3,242.8
38,39,Chris Godwin Jr.,TB,WR,14,0,0,0,21,1,98,1103,5,0,0,0,0,17.3,242.4
39,40,Tyler Lockett,SEA,WR,16,0,0,0,9,0,73,1175,8,0,0,0,0,15.1,241.4
40,41,Lamar Jackson,BAL,QB,12,2882,16,13,767,2,0,0,0,0,0,0,0,20.0,240.0
41,42,Michael Pittman Jr.,IND,WR,17,0,0,0,44,0,88,1082,6,0,0,0,0,14.0,238.6
42,43,DJ Moore,CAR,WR,17,0,0,0,48,0,93,1157,4,0,0,0,0,14.0,237.5
43,44,Alvin Kamara,NO,RB,13,0,0,0,898,4,47,439,5,0,0,0,0,18.1,234.7
44,45,Cordarrelle Patterson,ATL,RB,16,0,0,0,618,6,52,548,5,0,0,0,0,14.7,234.6
45,46,CeeDee Lamb,DAL,WR,16,0,0,0,76,0,79,1102,6,0,0,0,0,14.6,232.8
46,47,Brandin Cooks,HOU,WR,16,0,0,0,21,0,90,1037,6,0,0,0,0,14.5,231.8
47,48,Antonio Gibson,WAS,RB,16,0,0,0,1037,7,42,294,3,0,0,0,0,14.3,229.1
48,49,Aaron Jones Sr.,GB,RB,15,0,0,0,799,4,52,391,6,0,0,0,0,15.3,229.0
49,50,Jimmy Garoppolo,SF,QB,15,3810,20,12,51,3,0,0,0,0,0,0,0,15.2,227.5
50,51,Amon-Ra St. Brown,DET,WR,17,0,0,0,61,1,90,912,5,0,0,0,0,13.4,227.3
51,52,Marquise Brown,BAL,WR,16,0,0,0,5,0,91,1008,6,0,0,0,0,14.1,226.3
52,53,Josh Jacobs,LV,RB,15,0,0,0,872,9,54,348,0,0,0,0,0,15.1,226.0
53,54,Mac Jones,NE,QB,17,3801,22,13,129,0,0,0,0,0,0,0,0,13.2,224.9
54,55,Matt Ryan,ATL,QB,17,3968,20,12,82,1,0,0,0,0,0,0,0,13.1,222.9
55,56,Taylor Heinicke,WAS,QB,16,3419,20,15,313,1,1,-2,0,0,0,0,0,13.9,222.9
56,57,Darnell Mooney,CHI,WR,17,0,0,0,32,1,81,1055,4,0,0,0,0,12.9,219.7
57,58,Tee Higgins,CIN,WR,14,0,0,0,0,0,74,1091,6,0,0,0,0,15.7,219.1
58,59,Ben Roethlisberger,PIT,QB,16,3740,22,10,5,1,0,0,0,0,0,0,0,13.6,218.1
59,60,Nick Chubb,CLE,RB,14,0,0,0,1259,8,20,174,1,0,0,0,0,15.4,215.3
60,61,Terry McLaurin,WAS,WR,17,0,0,0,12,0,77,1053,5,0,0,0,0,12.6,213.5
61,62,Damien Harris,NE,RB,15,0,0,0,929,15,18,132,0,0,0,0,0,14.0,210.1
62,63,D'Andre Swift,DET,RB,13,0,0,0,617,5,62,452,2,0,0,0,0,16.1,208.9
63,64,Dalton Schultz,DAL,TE,17,0,0,0,0,0,78,808,8,0,0,0,0,12.3,208.8
64,65,Christian Kirk,ARI,WR,17,33,0,0,11,0,77,982,5,0,0,0,0,12.2,207.6
65,66,Dalvin Cook,MIN,RB,13,0,0,0,1159,6,34,224,0,0,0,0,0,15.9,206.3
66,67,Javonte Williams,DEN,RB,17,0,0,0,903,4,43,316,3,0,0,0,0,12.1,204.9
67,68,T.J. Watt,PIT,OLB,15,0,0,0,0,0,0,0,0,23,0,5,3,13.6,203.2
68,69,Teddy Bridgewater,DEN,QB,14,3052,18,7,106,2,0,0,0,0,0,0,0,14.5,202.7
69,70,Amari Cooper,DAL,WR,15,0,0,0,0,0,68,865,8,0,0,0,0,13.5,202.5
70,71,Adam Thielen,MIN,WR,13,0,0,0,2,0,67,726,10,0,0,0,0,15.4,199.8
71,72,Trevor Lawrence,JAX,QB,17,3641,12,17,334,2,0,0,0,0,0,0,0,11.7,199.0
72,73,George Kittle,SF,TE,14,0,0,0,20,0,71,910,6,0,0,0,0,14.1,198.0
73,74,Devin Singletary,BUF,RB,17,0,0,0,870,7,40,228,1,0,0,0,0,11.6,197.8
74,75,Darrel Williams,KC,RB,17,0,0,0,558,6,47,452,2,0,0,0,0,11.5,196.0
75,76,Melvin Gordon III,DEN,RB,16,0,0,0,918,8,28,213,2,0,0,0,0,12.2,195.1
76,77,David Montgomery,CHI,RB,13,0,0,1,849,7,42,301,0,0,0,0,0,15.0,195.0
77,78,Jared Goff,DET,QB,14,3245,19,8,87,0,0,0,0,0,0,0,0,13.9,194.5
78,79,Derrick Henry,TEN,RB,8,5,1,0,937,10,18,154,0,0,0,0,0,24.2,193.3
79,80,Jakobi Meyers,NE,WR,17,45,0,0,9,0,83,866,2,0,0,0,0,11.0,186.3
80,81,A.J. Dillon,GB,RB,17,0,0,0,803,5,34,313,2,0,0,0,0,10.9,185.6
81,82,DeVonta Smith,PHI,WR,17,0,0,0,0,0,64,916,5,0,0,1,0,10.9,185.6
82,83,Tyler Boyd,CIN,WR,16,46,0,0,22,0,67,828,5,0,0,0,0,11.5,183.8
83,84,Tua Tagovailoa,MIA,QB,13,2653,16,10,128,3,0,0,0,0,0,0,0,13.9,180.9
84,85,Baker Mayfield,CLE,QB,14,3010,17,13,134,1,0,11,0,0,0,0,0,12.9,180.9
85,86,A.J. Brown,TEN,WR,13,0,0,0,10,0,63,869,5,0,0,0,0,13.9,180.9
86,87,Zach Ertz,ARI,TE,17,0,0,0,4,0,74,763,5,0,0,0,0,10.6,180.7
87,88,Kendrick Bourne,NE,WR,17,25,1,0,125,0,55,800,5,0,0,0,0,10.6,180.5
88,89,Foyesade Oluokun,ATL,ILB,17,0,0,0,0,0,0,0,0,2,3,1,0,10.6,180.4
89,90,Marvin Jones Jr.,JAX,WR,17,0,0,0,0,0,73,832,4,0,0,0,0,10.6,180.2
90,91,Kyle Pitts Sr.,ATL,TE,17,0,0,0,0,0,68,1026,1,0,0,0,0,10.4,176.6
91,92,Micah Parsons,DAL,LB,16,0,0,0,0,0,0,0,0,13,0,3,0,10.9,173.9
92,93,James Robinson,JAX,RB,14,0,0,0,767,8,31,222,0,0,0,0,0,12.4,173.9
93,94,Myles Gaskin,MIA,RB,17,0,0,0,612,3,49,234,4,0,0,0,0,10.2,173.6
94,95,Rob Gronkowski,TB,TE,12,0,0,0,0,0,55,802,6,0,0,0,0,14.3,171.2
95,96,Brandon Aiyuk,SF,WR,17,0,0,0,17,0,56,826,5,0,0,0,0,10.0,170.3
96,97,Jordyn Brooks,SEA,LB,17,0,0,0,0,0,0,0,0,1,0,0,1,10.0,169.7
97,98,Van Jefferson,LAR,WR,17,0,0,0,20,0,50,802,6,0,0,0,0,9.9,168.2
98,99,Daniel Jones,NYG,QB,11,2428,10,7,298,2,1,16,0,0,0,0,0,15.2,167.5
99,100,Chase Claypool,PIT,WR,15,0,0,0,96,0,59,860,2,0,0,0,0,11.1,166.6
