,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,PASSING,PASSING,PASSING,RUSHING,RUSHING,RECEIVING,RECEIVING,RECEIVING,DEFENSE,DEFENSE,DEFENSE,DEFENSE,Unnamed: 17_level_0,Unnamed: 18_level_0
,RK,NAME,TEAM,POS,GP,YDS,TD,INT,YDS,TD,REC,YDS,TD,SCK,INT,FF,FR,FPTS/G,FPTS
0,1,CeeDee Lamb,DAL,WR,17,0,0,0,113,2,135,1749,12,0,0,0,0,23.7,403.2
1,2,Josh Allen,BUF,QB,17,4306,29,18,524,15,0,0,0,0,0,0,0,23.1,392.6
2,3,Christian McCaffrey,SF,RB,16,0,0,0,1459,14,67,564,7,0,0,0,0,24.5,391.3
3,4,Tyreek Hill,MIA,WR,16,0,0,0,15,0,119,1799,13,0,0,0,0,23.5,376.4
4,5,Jalen Hurts,PHI,QB,17,3858,23,15,605,15,0,0,0,0,0,0,0,21.0,356.8
5,6,Dak Prescott,DAL,QB,17,4516,36,9,242,2,0,0,0,0,0,0,0,20.2,342.8
6,7,Lamar Jackson,BAL,QB,16,3678,24,7,821,5,0,0,0,0,0,0,0,20.7,331.2
7,8,Amon-Ra St. Brown,DET,WR,16,0,0,0,24,0,119,1515,10,0,0,1,0,20.7,330.9
8,9,Jordan Love,GB,QB,17,4159,32,11,247,4,0,0,0,0,0,0,0,18.8,319.1
9,10,Puka Nacua,LAR,WR,17,0,0,0,89,0,105,1486,6,0,0,0,0,17.6,298.5
10,11,Brock Purdy,SF,QB,16,4280,31,11,144,2,0,0,0,0,0,0,0,18.5,295.6
11,12,Breece Hall,NYJ,RB,17,0,0,0,994,5,76,591,4,0,0,0,0,17.1,290.5
12,13,A.J. Brown,PHI,WR,17,0,0,0,0,0,106,1456,7,0,0,0,0,17.0,289.6
13,14,Jared Goff,DET,QB,17,4575,30,12,21,2,0,0,0,0,0,0,0,17.0,289.1
14,15,DJ Moore,CHI,WR,17,0,0,0,21,1,96,1364,8,0,0,1,0,16.9,286.5
15,16,Mike Evans,TB,WR,17,0,0,0,0,0,79,1255,13,0,0,0,0,16.6,282.5
16,17,Travis Etienne Jr.,JAX,RB,17,0,0,0,1008,11,58,476,1,0,0,0,0,16.6,282.4
17,18,Patrick Mahomes,KC,QB,16,4183,27,14,389,0,0,0,0,0,0,0,0,17.5,280.2
18,19,Keenan Allen,LAC,WR,13,49,1,0,6,0,108,1243,7,0,0,0,0,21.5,278.9
19,20,C.J. Stroud,HOU,QB,15,4108,23,5,167,3,1,0,0,0,0,0,0,18.4,276.0
20,21,Baker Mayfield,TB,QB,17,4044,28,10,163,1,0,0,0,0,0,0,0,16.1,274.1
21,22,Stefon Diggs,BUF,WR,17,0,0,0,5,0,107,1183,8,0,0,0,0,16.1,273.8
22,23,Tua Tagovailoa,MIA,QB,17,4624,29,14,74,0,0,0,0,0,0,0,0,15.9,270.4
23,24,Rachaad White,TB,RB,17,0,0,0,990,6,64,549,3,0,0,0,0,15.8,267.9
24,25,Raheem Mostert,MIA,RB,15,0,0,0,1012,18,25,175,3,0,0,0,0,17.8,267.7
25,26,Joe Mixon,CIN,RB,17,0,0,0,1034,9,52,376,3,0,0,0,0,15.7,267.0
26,27,Davante Adams,LV,WR,17,0,0,0,0,0,103,1144,8,0,0,0,0,15.6,265.4
27,28,Ja'Marr Chase,CIN,WR,16,-7,0,0,-6,0,100,1216,7,0,0,0,0,16.4,262.7
28,29,Trevor Lawrence,JAX,QB,16,4016,21,14,339,4,0,0,0,0,0,0,0,16.4,262.5
29,30,Nico Collins,HOU,WR,15,0,0,0,7,0,80,1297,8,0,0,1,0,17.4,260.4
30,31,Sam Howell,WAS,QB,17,3946,21,21,263,5,1,4,0,0,0,0,0,15.1,257.5
31,32,Russell Wilson,DEN,QB,15,3070,26,8,341,3,0,0,0,0,0,0,0,17.1,256.9
32,33,Kyren Williams,LAR,RB,12,0,0,0,1144,12,32,206,3,0,0,0,0,21.2,255.0
33,34,Michael Pittman Jr.,IND,WR,16,0,0,0,0,0,109,1152,4,0,0,0,0,15.6,250.2
34,35,Brandon Aiyuk,SF,WR,16,0,0,0,0,0,75,1342,7,0,0,0,0,15.6,249.2
35,36,Derrick Henry,TEN,RB,17,14,2,0,1167,12,28,214,0,0,0,0,0,14.5,246.7
36,37,Bijan Robinson,ATL,RB,17,0,0,0,976,4,58,487,4,0,0,0,0,14.5,246.3
37,38,Deebo Samuel Sr.,SF,WR,15,0,0,0,225,5,60,892,7,0,0,0,0,16.2,243.7
38,39,Matthew Stafford,LAR,QB,15,3965,24,11,65,0,0,0,0,0,0,0,0,16.2,243.1
39,40,Jahmyr Gibbs,DET,RB,15,0,0,0,945,10,52,316,1,0,0,0,0,16.1,242.1
40,41,Derek Carr,NO,QB,17,3878,25,8,40,0,0,0,0,0,0,0,0,14.2,241.1
41,42,Sam LaPorta,DET,TE,17,0,0,0,4,0,86,889,10,0,0,0,0,14.1,239.3
42,43,Justin Herbert,LAC,QB,13,3134,20,7,228,3,1,10,0,0,0,0,0,18.0,234.2
43,44,Alvin Kamara,NO,RB,13,0,0,0,694,5,75,466,1,0,0,0,0,17.9,233.0
44,45,James Cook,BUF,RB,17,0,0,0,1122,2,44,445,4,0,0,0,0,13.7,232.7
45,46,Chris Olave,NO,WR,16,0,0,0,0,0,87,1123,5,0,0,0,0,14.5,231.3
46,47,Adam Thielen,CAR,WR,17,0,0,0,6,0,103,1014,4,0,0,0,0,13.6,231.0
47,48,Evan Engram,JAX,TE,17,0,0,0,0,0,114,963,4,0,0,0,0,13.5,230.3
48,49,Justin Fields,CHI,QB,13,2562,16,9,657,4,0,0,0,0,0,0,0,17.7,230.2
49,50,Calvin Ridley,JAX,WR,17,0,0,0,23,0,76,1016,8,0,0,0,0,13.5,229.9
50,51,DeVonta Smith,PHI,WR,16,0,0,0,0,0,81,1066,7,0,0,0,0,14.2,227.6
51,52,Geno Smith,SEA,QB,15,3624,20,9,155,1,1,-2,0,0,0,0,0,15.2,227.3
52,53,Amari Cooper,CLE,WR,15,0,0,0,0,0,72,1250,5,0,0,0,0,15.1,227.0
53,54,DK Metcalf,SEA,WR,16,0,0,0,0,0,66,1114,8,0,0,0,0,14.1,225.4
54,55,DeAndre Hopkins,TEN,WR,17,0,0,0,9,0,75,1057,7,0,0,0,0,13.2,223.6
55,56,Saquon Barkley,NYG,RB,14,0,0,0,962,6,41,280,4,0,0,0,0,15.9,223.2
56,57,Tony Pollard,DAL,RB,17,0,0,0,1005,6,55,311,0,0,0,0,0,13.1,222.6
57,58,Jordan Addison,MIN,WR,17,0,0,0,2,0,70,911,10,0,0,0,0,13.0,221.3
