,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,PASSING,PASSING,PASSING,RUSHING,RUSHING,RECEIVING,RECEIVING,RECEIVING,DEFENSE,DEFENSE,DEFENSE,DEFENSE,Unnamed: 17_level_0,Unnamed: 18_level_0
45,46,Edgerrin James,ARI,RB,16,0,0,0,1222,7,24,204,0,0,0,0,0,13.0,208.6
46,47,Donovan McNabb,PHI,QB,14,3324,19,7,236,0,0,0,0,0,0,0,0,14.9,208.6
47,48,Maurice Jones-Drew,JAX,RB,15,0,0,0,768,9,40,407,0,0,0,0,0,13.8,207.5
48,49,Kurt Warner,ARI,QB,14,3417,27,17,15,1,0,0,0,0,0,0,0,14.7,206.2
49,50,Andrew McDonald,DET,WR,16,0,0,0,2,0,79,943,6,0,0,0,0,12.8,205.5
50,51,Kenny Watson,CIN,RB,16,0,0,0,763,7,52,374,0,0,0,0,0,12.7,203.7
51,52,Steven Jackson,LAR,RB,12,2,1,0,1002,5,38,271,1,0,0,0,0,16.8,201.4
52,53,Dwayne Bowe,KC,WR,16,0,0,0,0,0,70,995,5,0,0,0,0,12.5,199.5
53,54,Donald Driver,GB,WR,15,0,0,0,4,0,82,1048,2,0,0,0,0,13.3,199.2
54,55,Santonio Holmes,PIT,WR,13,0,0,0,17,0,52,942,8,0,0,0,0,15.2,197.9
55,56,Chris Cooley,WAS,TE,16,0,0,0,0,0,66,786,8,0,0,0,0,12.2,194.6
56,57,Joey Galloway,TB,WR,15,0,0,0,1,0,57,1014,6,0,0,0,0,13.0,194.5
57,58,Marshawn Lynch,BUF,RB,13,8,1,0,1115,7,18,184,0,0,0,0,0,14.9,194.2
58,59,Bernard Berrian,CHI,WR,16,0,0,0,0,0,71,951,5,0,0,0,0,12.1,194.1
59,60,Andre Johnson,HOU,WR,9,0,0,0,0,0,60,851,8,0,0,0,0,21.2,191.1
60,61,Jon Kitna,DET,QB,16,4068,18,20,63,0,1,9,0,0,0,0,0,11.9,190.9
61,62,Hines Ward,PIT,WR,13,0,0,0,11,0,71,732,7,0,0,0,0,14.6,189.3
62,63,David Garrard,JAX,QB,12,2509,18,3,185,1,0,0,0,0,0,0,0,15.7,188.9
63,64,Dallas Clark,IND,TE,15,0,0,0,29,0,58,616,11,0,0,0,0,12.6,188.5
64,65,Chris Chambers,LAC,WR,16,0,0,0,12,0,66,970,4,0,0,0,0,11.8,188.2
65,66,Ryan Grant,GB,RB,15,0,0,0,956,8,30,145,0,0,0,0,0,12.4,186.1
66,67,Patrick Willis,SF,LB,16,0,0,0,0,0,0,0,0,4,0,2,1,11.6,185.0
67,68,Eli Manning,NYG,QB,16,3336,23,20,69,1,0,0,0,0,0,0,0,11.5,184.3
68,69,Philip Rivers,LAC,QB,16,3152,21,15,33,1,0,0,0,0,0,0,0,11.1,177.4
69,70,Willie Parker,PIT,RB,15,0,0,0,1316,2,23,164,0,0,0,0,0,11.8,177.0
70,71,Roy Williams,DET,WR,12,0,0,0,1,0,64,838,5,0,0,1,0,14.7,175.9
71,72,Chester Taylor,MIN,RB,14,0,0,0,844,7,29,281,0,0,0,0,0,12.5,175.5
72,73,LenDale White,TEN,RB,16,0,0,0,1110,7,20,114,0,0,0,1,0,10.9,174.4
73,74,Thomas Jones,NYJ,RB,16,0,0,0,1119,1,28,217,1,0,0,0,0,10.8,173.6
74,75,Kevin Walter,HOU,WR,16,0,0,0,30,0,65,800,4,0,0,0,1,10.8,172.0
75,76,Ronnie Brown,MIA,RB,7,0,0,0,602,4,39,389,1,0,0,0,0,24.3,170.1
76,77,Lee Evans,BUF,WR,16,0,0,0,0,0,55,849,5,0,0,1,0,10.6,169.9
77,78,Nate Burleson,SEA,WR,16,0,0,0,4,0,50,694,9,0,0,0,0,10.6,169.8
78,79,Brandon Jacobs,NYG,RB,11,0,0,0,1009,4,23,174,2,0,0,0,0,15.4,169.3
79,80,Brian Urlacher,CHI,LB,16,0,0,0,0,0,0,0,0,5,5,0,2,10.5,167.6
80,81,Reggie Brown,PHI,WR,16,0,0,0,36,0,61,780,4,0,0,0,0,10.4,166.6
81,82,Justin Fargas,LV,RB,14,0,0,0,1009,4,23,188,0,0,0,0,0,11.8,164.7
82,83,Fred Taylor,JAX,RB,15,0,0,0,1202,5,9,58,0,0,0,0,0,10.9,163.0
83,84,Jared Allen,KC,DE,14,0,0,0,0,0,2,3,2,16,0,3,0,11.5,160.9
84,85,Patrick Crayton,DAL,WR,15,0,0,0,0,0,50,697,7,0,0,0,0,10.6,159.7
85,86,Calvin Johnson,DET,WR,15,0,0,0,52,1,48,756,4,0,0,0,0,10.6,158.8
86,87,R. Williams,JAX,WR,15,0,0,0,8,0,38,629,10,0,0,0,0,10.5,157.7
87,88,Santana Moss,WAS,WR,14,0,0,0,13,0,61,808,3,0,0,0,0,11.2,157.1
88,89,Kevin Jones,DET,RB,13,0,0,0,581,8,32,197,0,0,0,0,0,12.0,155.8
89,90,Laveranues Coles,NYJ,WR,12,0,0,0,0,0,55,646,6,0,0,0,0,13.0,155.6
90,91,Vince Young,TEN,QB,15,2546,9,17,395,3,0,0,0,0,0,0,0,10.4,155.3
91,92,Jeff Garcia,TB,QB,13,2440,13,4,116,1,0,0,0,0,0,1,0,11.9,155.2
92,93,R. Curry,LV,WR,16,0,0,0,1,0,55,717,4,0,0,0,0,9.7,154.8
93,94,Korey Toomer,NYG,WR,16,0,0,0,0,0,59,760,3,0,0,0,0,9.6,153.0
94,95,Warrick Dunn,ATL,RB,16,0,0,0,720,4,37,238,0,0,0,0,0,9.6,152.8
95,96,Demarcus Ware,DAL,LB,16,0,0,0,0,0,0,0,0,14,0,4,0,9.5,152.2
96,97,Isaac Bruce,LAR,WR,14,0,0,0,-4,0,55,733,4,0,0,0,0,10.8,151.9
97,98,Owen Daniels,HOU,TE,16,0,0,0,0,0,63,768,3,0,0,0,0,9.5,151.8
98,99,Joe Porter,LV,CB,16,0,0,0,0,0,44,705,6,0,0,0,0,9.4,150.5
99,100,James Harrison,PIT,LB,16,0,0,0,0,0,0,0,0,9,1,7,3,9.4,150.4
