,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,PASSING,PASSING,PASSING,RUSHING,RUSHING,RECEIVING,RECEIVING,RECEIVING,DEFENSE,DEFENSE,DEFENSE,DEFENSE,Unnamed: 17_level_0,Unnamed: 18_level_0
74,75,JP Losman,BUF,QB,16,3051,19,14,140,1,0,0,0,0,0,0,0,11.0,176.0
75,76,Tony Romo,DAL,QB,16,2903,19,13,102,0,0,0,0,0,0,0,0,10.9,174.3
76,77,Muhsin Muhammad II,CHI,WR,16,0,0,0,0,0,60,863,5,0,0,0,0,10.9,174.3
77,78,Chad Pennington,NYJ,QB,16,3352,17,16,109,0,0,7,0,0,0,0,0,10.9,173.7
78,79,L. Fletcher-Baker,BUF,LB,16,0,0,0,0,0,0,0,0,2,4,0,1,10.8,172.0
79,80,M. Booker,MIA,WR,14,0,0,0,19,0,55,747,6,0,0,0,0,12.3,171.6
80,81,Eddie Kennison,KC,WR,16,0,0,0,16,0,53,860,5,0,0,0,0,10.7,170.6
81,82,Rex Grossman,CHI,QB,16,3193,23,20,2,0,1,-4,0,0,0,0,0,10.7,170.5
82,83,Jeremy Shockey,NYG,TE,15,0,0,0,0,0,66,623,7,0,0,0,0,11.4,170.3
83,84,Chris Cooley,WAS,TE,16,0,0,0,0,0,57,734,6,0,0,0,0,10.5,168.4
84,85,Willis McGahee,BUF,RB,14,0,0,0,990,6,18,156,0,0,0,0,0,11.8,164.6
85,86,Alex Smith,SF,QB,16,2890,16,16,147,2,0,0,0,0,0,0,0,10.3,164.3
86,87,Bernard Berrian,CHI,WR,15,0,0,0,5,0,51,775,6,0,0,0,0,10.9,163.0
87,88,Jason Taylor,MIA,LB,16,0,0,0,0,0,0,0,0,14,2,9,2,10.2,162.4
88,89,Zack Thomas,MIA,LB,16,0,0,0,0,0,0,0,0,3,1,2,0,10.1,161.4
89,90,Chris Chambers,MIA,WR,16,0,0,0,95,0,59,677,4,0,0,0,0,10.0,160.2
90,91,R. Caldwell,NE,WR,16,0,0,0,5,0,61,760,4,0,0,0,0,10.0,159.5
91,92,Donnie Edwards,LAC,LB,16,0,0,0,0,0,0,0,0,3,3,2,1,9.9,158.7
92,93,Lance Briggs,CHI,LB,16,0,0,0,0,0,0,0,0,1,2,4,1,9.9,157.9
93,94,Aaron Kampman,GB,DE,16,0,0,0,0,0,0,0,0,16,0,3,1,9.8,156.8
94,95,Keith Bulluck,TEN,LB,16,0,0,0,0,0,0,0,0,3,1,2,1,9.8,156.0
95,96,Laurence Maroney,NE,RB,14,0,0,0,745,6,22,194,1,0,0,0,0,11.1,155.9
96,97,Demarcus Ware,DAL,LB,16,0,0,0,0,0,0,0,0,12,1,5,1,9.7,154.7
97,98,Derrick Mason,BAL,WR,16,0,0,0,-4,0,68,750,2,0,0,0,0,9.7,154.6
98,99,Julius Jones,DAL,RB,16,0,0,0,1084,4,9,142,0,0,0,0,0,9.6,153.6
99,100,Adrian Wilson,ARI,SS,16,0,0,0,0,0,0,0,0,5,4,4,2,9.6,153.3
