,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,PASSING,PASSING,PASSING,RUSHING,RUSHING,RECEIVING,RECEIVING,RECEIVING,DEFENSE,DEFENSE,DEFENSE,DEFENSE,Unnamed: 17_level_0,Unnamed: 18_level_0
42,43,Aaron Jones Sr.,MIN,RB,17,0,0,0,1138,5,51,408,2,0,0,0,0,14.2,241.6
43,44,Davante Adams,NYJ,WR,14,0,0,0,0,0,85,1063,8,0,0,0,0,17.2,241.3
44,45,Breece Hall,NYJ,RB,16,0,0,0,876,5,57,483,3,0,0,0,0,15.1,240.9
45,46,Jerry Jeudy,CLE,WR,17,0,0,0,0,0,90,1229,4,0,0,0,0,14.2,240.9
46,47,Ladd McConkey,LAC,WR,16,0,0,0,0,0,82,1149,7,0,0,0,0,15.1,240.9
47,48,Joe Mixon,HOU,RB,14,0,0,0,1016,11,36,309,1,0,0,0,0,17.2,240.5
48,49,Mike Evans,TB,WR,14,0,0,0,0,0,74,1004,11,0,0,0,0,17.2,240.4
49,50,Courtland Sutton,DEN,WR,17,30,1,0,0,0,81,1081,8,0,0,0,0,14.1,240.3
50,51,DJ Moore,CHI,WR,17,0,0,0,75,0,98,966,6,0,0,0,0,14.0,238.1
51,52,George Kittle,SF,TE,15,0,0,0,0,0,78,1106,8,0,0,0,0,15.8,236.6
52,53,Jordan Love,GB,QB,15,3389,25,11,83,1,0,0,0,0,0,0,0,15.6,233.9
53,54,Jonnu Smith,MIA,TE,17,0,0,0,-1,0,88,884,8,0,0,0,0,13.1,222.3
54,55,Tee Higgins,CIN,WR,12,0,0,0,0,0,73,911,10,0,0,0,0,18.5,222.1
55,56,David Montgomery,DET,RB,14,3,1,0,775,12,36,341,0,0,0,0,0,15.8,221.7
56,57,C.J. Stroud,HOU,QB,17,3727,20,12,233,0,0,0,0,0,0,0,0,13.0,220.4
57,58,Tyreek Hill,MIA,WR,17,0,0,0,53,0,81,959,6,0,0,0,0,12.8,218.2
58,59,Jakobi Meyers,LV,WR,15,0,0,0,23,0,87,1027,4,0,0,0,0,14.5,218.0
59,60,A.J. Brown,PHI,WR,13,0,0,0,0,0,67,1079,7,0,0,0,0,16.7,216.9
60,61,Matthew Stafford,LAR,QB,16,3762,20,8,41,0,0,0,0,0,0,0,0,13.4,214.6
61,62,D'Andre Swift,CHI,RB,17,0,0,0,959,6,42,386,0,0,0,0,0,12.6,214.5
62,63,Jordan Addison,MIN,WR,15,0,0,0,20,1,63,875,9,0,0,0,0,14.2,212.5
63,64,Jameson Williams,DET,WR,15,0,0,0,61,1,58,1001,7,0,0,0,0,14.1,212.2
64,65,Nico Collins,HOU,WR,12,0,0,0,0,0,68,1006,7,0,0,0,0,17.6,210.6
65,66,Jauan Jennings,SF,WR,15,0,0,0,0,0,77,975,6,0,0,0,0,14.0,210.5
66,67,Zay Flowers,BAL,WR,17,0,0,0,56,0,74,1059,4,0,0,0,0,12.3,209.5
67,68,Puka Nacua,LAR,WR,11,0,0,0,46,1,79,990,3,0,0,0,0,18.8,206.6
68,69,Najee Harris,PIT,RB,17,0,0,0,1043,6,36,283,0,0,0,0,0,12.0,204.6
69,70,Tony Pollard,TEN,RB,16,0,0,0,1079,5,41,238,0,0,0,0,0,12.5,200.7
70,71,Rachaad White,TB,RB,16,0,0,0,613,3,51,393,6,0,0,0,0,12.5,199.6
71,72,DeVonta Smith,PHI,WR,13,0,0,0,1,0,68,833,8,0,0,0,0,15.3,199.4
72,73,Calvin Ridley,TEN,WR,17,0,0,0,55,1,64,1017,4,0,0,0,0,11.7,199.2
73,74,Rico Dowdle,DAL,RB,16,0,0,0,1079,2,39,249,3,0,0,0,0,12.4,197.8
74,75,Jayden Reed,GB,WR,17,0,0,0,163,1,55,857,6,0,0,0,0,11.6,197.0
75,76,Marvin Harrison Jr.,ARI,WR,17,0,0,0,0,0,62,885,8,0,0,0,0,11.6,196.5
76,77,Travis Kelce,KC,TE,16,0,0,0,1,0,97,823,3,0,0,0,0,12.2,195.4
77,78,Bryce Young,CAR,QB,14,2403,15,9,249,6,0,0,0,0,0,0,0,13.9,195.0
78,79,Darnell Mooney,ATL,WR,16,0,0,0,0,0,64,992,5,0,0,0,0,12.1,193.2
79,80,J.K. Dobbins,LAC,RB,13,0,0,0,905,9,32,153,0,0,0,0,0,14.8,191.8
80,81,DK Metcalf,SEA,WR,15,0,0,0,0,0,66,992,5,0,0,0,0,12.7,191.2
81,82,Mark Andrews,BAL,TE,17,0,0,0,5,0,55,673,11,0,0,0,0,11.1,188.8
82,83,Xavier Worthy,KC,WR,17,0,0,0,104,3,59,638,6,0,0,0,0,11.0,187.2
83,84,Zach Charbonnet,SEA,RB,17,0,0,0,569,8,42,340,1,0,0,0,0,11.0,186.9
84,85,Keenan Allen,CHI,WR,15,0,0,1,0,0,70,744,7,0,0,0,0,12.3,184.4
85,86,Chris Boswell,PIT,K,17,0,0,0,0,0,0,0,0,0,0,0,0,10.8,184.0
86,87,Zaire Franklin,IND,LB,17,0,0,0,0,0,0,0,0,4,2,5,0,10.8,184.0
87,88,Josh Downs,IND,WR,14,0,0,0,12,0,72,803,5,0,0,0,0,13.1,183.5
88,89,Wan'Dale Robinson,NYG,WR,17,0,0,0,18,0,93,699,3,0,0,0,0,10.7,182.7
89,90,Khalil Shakir,BUF,WR,15,0,0,0,4,0,76,821,4,0,0,0,0,12.2,182.5
90,91,Tyrone Tracy Jr.,NYG,RB,17,0,0,0,839,5,38,284,1,0,0,0,0,10.7,182.3
91,92,Tua Tagovailoa,MIA,QB,11,2867,19,7,49,0,0,0,0,0,0,0,0,16.5,181.6
92,93,Kenneth Walker III,SEA,RB,11,0,0,0,573,7,46,299,1,0,0,0,0,16.5,181.2
93,94,Brandon Aubrey,DAL,K,17,0,0,0,0,0,0,0,0,0,0,0,0,10.5,178.0
94,95,Zach Ertz,WAS,TE,17,0,0,0,0,0,66,654,7,0,0,0,0,10.4,177.4
95,96,Drake Maye,NE,QB,13,2276,15,10,421,2,0,0,0,0,0,0,0,13.6,177.1
96,97,Kirk Cousins,ATL,QB,14,3508,18,16,0,0,0,0,0,0,0,0,0,12.6,176.3
97,98,Rhamondre Stevenson,NE,RB,15,0,0,0,801,7,33,168,1,0,0,0,0,11.7,175.9
98,99,Cooper Kupp,LAR,WR,12,0,0,0,10,0,67,710,6,0,0,0,0,14.6,175.0
99,100,Quentin Johnston,LAC,WR,15,0,0,0,6,0,55,711,8,0,0,0,0,11.6,174.7
