,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,PASSING,PASSING,PASSING,RUSHING,RUSHING,RECEIVING,RECEIVING,RECEIVING,DEFENSE,DEFENSE,DEFENSE,DEFENSE,Unnamed: 17_level_0,Unnamed: 18_level_0
66,67,Tyreek Hill,KC,WR,16,0,0,0,267,3,61,593,6,0,0,0,0,12.4,199.0
67,68,Todd Gurley II,LAR,RB,16,0,0,0,885,6,43,327,0,0,0,0,0,12.4,198.2
68,69,DeAndre Hopkins,HOU,WR,16,0,0,0,0,0,78,954,4,0,0,0,0,12.3,197.4
69,70,Kelvin Benjamin,CAR,WR,16,0,0,0,0,0,63,941,7,0,0,0,0,12.3,197.1
70,71,Bilal Powell,NYJ,RB,16,0,0,0,722,3,58,388,2,0,0,0,0,12.3,197.0
71,72,Kenny Britt,LAR,WR,15,0,0,0,0,0,68,1002,5,0,0,0,0,13.1,196.2
72,73,Adam Thielen,MIN,WR,16,0,0,0,15,0,69,967,5,0,0,0,0,12.2,195.2
73,74,Spencer Ware,KC,RB,14,0,0,0,922,3,33,447,2,0,0,0,0,13.8,193.9
74,75,Stefon Diggs,MIN,WR,13,0,0,0,10,0,84,903,3,0,0,0,0,14.9,193.3
75,76,Carlos Hyde,SF,RB,13,0,0,0,988,6,27,163,3,0,0,0,0,14.8,192.1
76,77,Trevor Siemian,DEN,QB,14,3401,18,10,57,0,0,0,0,0,0,0,0,13.7,191.7
77,78,Jamison Crowder,WAS,WR,16,0,0,0,-2,0,67,847,7,0,0,0,0,12.0,191.5
78,79,Willie Snead IV,NO,WR,15,50,1,0,0,0,72,895,4,0,0,0,0,12.8,191.5
79,80,Lamar Miller,HOU,RB,14,0,0,0,1073,5,31,188,1,0,0,0,0,13.7,191.1
80,81,Tevin Coleman,ATL,RB,13,0,0,0,520,8,31,421,3,0,0,0,0,14.7,191.1
81,82,Ryan Tannehill,MIA,QB,13,2995,19,12,164,1,0,0,0,0,0,0,0,14.6,190.2
82,83,Jimmy Graham,SEA,TE,16,0,0,0,0,0,65,923,6,0,0,0,0,11.8,189.3
83,84,Cole Beasley,DAL,WR,16,0,0,0,7,0,75,833,5,0,0,0,0,11.8,189.0
84,85,Delanie Walker,TEN,TE,15,0,0,0,11,0,65,800,7,0,0,0,0,12.5,188.1
85,86,A.J. Green,CIN,WR,10,0,0,0,0,0,66,964,4,0,0,0,0,18.6,186.4
86,87,Brandon LaFell,CIN,WR,16,0,0,0,-2,0,64,862,6,0,0,0,0,11.6,186.0
87,88,Sterling Shepard,NYG,WR,16,0,0,0,31,0,65,683,8,0,0,0,0,11.5,184.4
88,89,Steve Smith,BAL,WR,14,0,0,0,0,0,70,799,5,0,0,1,0,13.1,183.9
89,90,Zach Ertz,PHI,TE,14,0,0,0,0,0,78,816,4,0,0,0,0,13.1,183.6
90,91,Matt Forte,NYJ,RB,14,0,0,0,813,7,30,263,1,0,0,0,0,13.1,183.6
91,92,DeSean Jackson,WAS,WR,15,0,0,0,0,0,56,1005,4,0,0,0,0,12.0,180.5
92,93,Dez Bryant,DAL,WR,13,10,1,0,0,0,50,796,8,0,0,0,0,13.8,180.0
93,94,Cameron Meredith,CHI,WR,14,2,1,0,6,0,66,888,4,0,0,0,0,12.8,179.5
94,95,Jeremy Hill,CIN,RB,15,0,0,0,839,9,21,174,0,0,0,0,0,11.8,176.3
95,96,Landon Collins,NYG,SS,16,0,0,0,0,0,0,0,0,4,5,0,1,11.0,175.9
96,97,Kwon Alexander,TB,ILB,16,0,0,0,0,0,0,0,0,3,1,1,1,10.9,174.8
97,98,Anquan Boldin,DET,WR,16,0,0,0,0,0,67,584,8,0,0,0,0,10.8,173.4
98,99,Bobby Wagner,SEA,ILB,16,0,0,0,0,0,0,0,0,5,1,0,1,10.8,172.7
99,100,Marqise Lee,JAX,WR,16,20,1,0,35,0,63,851,3,0,0,0,0,10.8,172.4
