,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,PASSING,PASSING,PASSING,RUSHING,RUSHING,RECEIVING,RECEIVING,RECEIVING,DEFENSE,DEFENSE,DEFENSE,DEFENSE,Unnamed: 17_level_0,Unnamed: 18_level_0
28,29,Duce Staley,PHI,RB,16,0,0,0,1029,5,51,541,3,0,0,0,0,16.1,258.0
29,30,M. Booker,CHI,WR,16,44,1,0,0,0,97,1189,6,0,0,0,0,16.1,257.7
30,31,Steve McNair,TEN,QB,16,3387,22,15,440,3,0,0,0,0,0,0,0,16.1,257.5
31,32,Jerry Rice,LV,WR,16,0,0,0,20,0,92,1211,7,0,0,0,0,16.1,257.1
32,33,Trent Green,KC,QB,16,3690,26,13,225,1,0,0,0,0,0,0,0,16.0,256.1
33,34,Jeff Garcia,SF,QB,16,3344,21,10,353,3,0,0,0,0,0,0,0,15.9,255.1
34,35,Plaxico Burress,PIT,WR,16,0,0,0,0,0,78,1325,7,0,0,0,0,15.9,254.5
35,36,Tom Brady,NE,QB,16,3764,28,14,110,1,0,0,0,0,0,0,0,15.8,253.6
36,37,Laveranues Coles,NYJ,WR,16,0,0,0,39,0,89,1264,5,0,0,0,0,15.7,251.3
37,38,Torry Holt,LAR,WR,16,0,0,0,18,0,91,1302,4,0,0,0,0,15.4,247.0
38,39,Corey Dillon,CIN,RB,16,0,0,0,1311,7,43,298,0,0,0,0,0,15.2,243.9
39,40,Curtis Martin,NYJ,RB,16,0,0,0,1094,7,49,362,0,0,0,0,0,14.9,238.6
40,41,Michael Bennett,MIN,RB,16,0,0,0,1296,5,37,351,1,0,0,0,0,14.9,237.7
41,42,K. Robinson,SEA,WR,16,0,0,0,56,0,78,1240,5,0,0,0,0,14.8,237.6
42,43,Donald Driver,GB,WR,16,0,0,0,70,0,70,1064,9,0,0,1,0,14.8,237.4
43,44,Donovan McNabb,PHI,QB,10,2289,17,6,460,6,0,0,0,0,0,0,0,23.4,233.6
44,45,Warrick Dunn,ATL,RB,15,0,0,0,927,7,50,377,2,0,0,0,0,15.5,232.4
45,46,Isaac Bruce,LAR,WR,16,0,0,0,18,0,79,1075,7,0,0,0,0,14.4,230.3
46,47,Garrison Hearst,SF,RB,16,0,0,0,972,8,48,317,1,0,0,0,0,14.3,228.9
47,48,Jimmy Smith,JAX,WR,16,0,0,0,2,0,80,1027,7,0,0,0,0,14.2,226.9
48,49,Brett Favre,GB,QB,16,3658,27,16,73,0,0,0,0,0,0,0,0,14.1,225.6
49,50,Rod Smith,DEN,WR,16,0,0,0,9,0,89,1027,5,0,0,0,0,13.9,222.6
50,51,Chad Pennington,NYJ,QB,15,3120,22,6,49,2,0,0,0,0,0,0,0,14.6,219.7
51,52,R. Gardner,WAS,WR,16,0,0,0,1,0,71,1006,8,0,0,0,0,13.7,219.7
52,53,Kevin Johnson,TB,WR,16,0,0,0,0,0,76,1088,5,0,0,0,0,13.7,218.8
53,54,Jonathan Stewart,DET,RB,14,0,0,0,1021,4,46,333,2,0,0,0,0,15.5,217.4
54,55,Chad Johnson,CIN,WR,16,0,0,0,0,0,69,1166,5,0,0,0,0,13.5,215.6
55,56,Edgerrin James,IND,RB,14,0,0,0,989,2,61,354,1,0,0,0,0,15.4,215.3
56,57,M. Shipp,ARI,RB,15,0,0,0,834,6,38,413,3,0,0,0,0,14.3,214.7
57,58,Kerry Collins,NYG,QB,16,4073,19,14,-3,0,0,0,0,0,0,0,0,13.3,212.6
58,59,Derrick Mason,TEN,WR,14,0,0,0,0,0,79,1012,5,0,0,0,0,15.0,210.2
59,60,T. Brown,NE,WR,14,0,0,0,14,0,97,890,3,0,0,0,0,14.8,207.4
60,61,Brad Johnson,TB,QB,13,3049,22,6,30,0,0,0,0,0,0,0,0,15.8,205.0
61,62,A. Smith,NE,RB,16,0,0,0,982,6,31,243,2,0,0,0,0,12.7,203.5
62,63,Q. Morgan,CLE,WR,16,0,0,0,7,0,56,964,7,0,0,0,0,12.3,197.1
63,64,T. Taylor,BAL,WR,16,0,0,0,105,0,61,869,6,0,0,0,0,12.2,194.4
64,65,Todd Heap,BAL,TE,16,0,0,0,38,0,68,836,6,0,0,0,0,12.1,193.4
65,66,Jake Plummer,ARI,QB,16,2972,18,20,283,2,1,2,0,0,0,0,0,12.0,192.4
66,67,Matt Hasselbeck,SEA,QB,16,3075,15,10,202,1,0,0,0,0,0,0,0,11.9,191.2
67,68,Joey Galloway,DAL,WR,16,0,0,0,31,0,61,908,6,0,0,0,0,11.9,190.9
68,69,Mark Brunell,JAX,QB,15,2788,17,7,207,0,0,0,0,0,0,0,0,12.7,190.2
69,70,C. Conway,LAC,WR,13,0,0,0,53,2,57,852,5,0,0,0,0,14.6,189.5
70,71,Drew Brees,LAC,QB,16,3284,17,16,130,1,0,0,0,0,0,0,0,11.8,188.4
71,72,T. Brown,LV,WR,16,0,0,0,19,0,81,930,2,0,0,0,0,11.7,187.9
72,73,Brian Urlacher,CHI,LB,16,0,0,0,0,0,0,0,0,5,1,2,2,11.6,185.4
73,74,Jon Kitna,CIN,QB,14,3178,16,16,57,4,0,0,0,0,0,0,0,13.1,182.8
74,75,Michael Pittman,TB,RB,16,0,0,0,718,1,59,477,0,0,0,1,0,11.4,182.5
75,76,Tony Gonzalez,KC,TE,16,0,0,0,0,0,63,773,7,0,0,0,0,11.4,182.3
76,77,T. Pinkston,PHI,WR,15,0,0,0,-15,0,60,798,7,0,0,0,0,12.0,180.3
77,78,Joe Porter,LV,CB,16,0,0,0,6,0,51,688,9,0,0,0,0,11.2,178.4
78,79,T. Streets,SF,WR,16,0,0,0,0,0,72,756,5,0,0,0,0,11.1,177.6
79,80,Amous Zereoue,PIT,RB,16,0,0,0,762,4,42,341,0,0,0,0,0,11.0,176.3
80,81,Brian Finneran,ATL,WR,16,0,0,0,0,0,56,838,6,0,0,0,0,11.0,175.8
81,82,Jeremy Shockey,NYG,TE,15,0,0,0,0,0,74,894,2,0,0,0,0,11.7,175.4
82,83,Brian Griese,DEN,QB,13,3214,15,15,107,1,0,0,0,0,0,0,0,13.5,175.3
83,84,W. Chrebet,NYJ,WR,15,0,0,0,0,0,51,691,9,0,0,1,0,11.6,174.1
84,85,J. Thrash,PHI,WR,16,0,0,0,126,2,52,635,6,0,0,0,0,10.9,174.1
85,86,D. Jackson,SEA,WR,13,0,0,0,3,0,62,877,4,0,0,0,0,13.4,174.0
86,87,D. Patten,NE,WR,16,0,0,0,6,0,61,824,5,0,0,0,0,10.9,174.0
87,88,E. McCaffrey,DEN,WR,16,0,0,0,22,0,69,903,2,0,0,0,0,10.8,173.5
88,89,Jamel White,CLE,RB,14,0,0,0,470,3,63,452,0,0,0,0,0,12.4,173.2
89,90,Tommy Maddox,PIT,QB,15,2836,20,16,43,0,0,0,0,0,0,0,0,11.3,169.7
90,91,Muhsin Muhammad II,CAR,WR,14,0,0,0,40,0,63,823,3,0,0,0,0,12.0,167.3
91,92,Stephen Davis,WAS,RB,12,0,0,0,820,7,23,142,1,0,0,0,0,13.9,167.2
92,93,K. Johnson,CLE,WR,16,33,1,0,0,0,67,703,4,0,0,0,0,10.4,166.6
93,94,Keenan McCardell,TB,WR,14,0,0,0,3,0,61,670,6,0,0,0,0,11.7,164.3
94,95,Derrick Brooks,TB,LB,16,0,0,0,0,0,0,0,0,1,5,1,1,10.2,162.8
95,96,Eddie Kennison,KC,WR,16,0,0,0,58,0,53,906,2,0,0,0,0,10.1,161.4
96,97,D. Thompson,WAS,WR,16,0,0,0,77,0,53,773,4,0,0,0,0,10.0,160.0
97,98,Madieu Williams,MIN,FS,16,0,0,0,414,11,27,251,0,0,0,0,0,10.0,159.5
98,99,Tim Couch,CLE,QB,14,2842,18,18,77,0,0,0,0,0,0,0,0,11.4,159.4
99,100,Steve Smith,CAR,WR,15,0,0,0,-4,0,54,872,3,0,0,0,0,10.6,158.8
