,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,PASSING,PASSING,PASSING,RUSHING,RUSHING,RECEIVING,RECEIVING,RECEIVING,DEFENSE,DEFENSE,DEFENSE,DEFENSE,Unnamed: 17_level_0,Unnamed: 18_level_0
60,61,Rashard Mendenhall,PIT,RB,16,0,0,0,1108,7,25,261,1,0,0,0,0,12.7,203.9
61,62,DeAngelo Williams,CAR,RB,13,0,0,0,1117,7,29,252,0,0,0,0,0,15.7,203.9
62,63,Patrick Willis,SF,LB,16,0,0,0,0,0,0,0,0,4,3,3,0,12.4,199.2
63,64,Calvin Johnson,DET,WR,14,0,0,0,73,0,67,984,5,0,0,0,0,14.2,198.7
64,65,Kellen Winslow,TB,TE,16,0,0,0,7,0,77,884,5,0,0,0,0,12.3,196.1
65,66,Pierre Thomas,NO,RB,14,0,0,0,793,6,39,302,2,0,0,0,0,13.9,194.5
66,67,Heath Miller,PIT,TE,16,0,0,0,0,0,76,789,6,0,0,0,0,11.9,190.9
67,68,Knowshon Moreno,DEN,RB,16,0,0,0,947,7,28,213,2,0,0,0,0,11.9,190.0
68,69,Mike Sims-Walker,JAX,WR,15,0,0,0,0,0,63,869,7,0,0,0,0,12.7,189.9
69,70,Cedric Benson,CIN,RB,13,0,0,0,1251,6,17,111,0,0,0,0,0,14.6,189.2
70,71,Percy Harvin,MIN,WR,15,0,0,0,135,0,60,790,6,0,0,0,0,12.6,188.5
71,72,TJ Houshmandzadeh,SEA,WR,16,0,0,0,0,0,79,911,3,0,0,0,0,11.6,186.1
72,73,Matt Ryan,ATL,QB,14,2916,22,14,49,1,0,0,0,0,0,0,0,13.1,183.5
73,74,Kevin Smith,DET,RB,13,0,0,0,747,4,41,415,1,0,0,0,0,14.1,183.2
74,75,Jerome Harrison,CLE,RB,14,0,0,0,862,5,34,220,2,0,0,0,0,12.9,180.2
75,76,Marion Barber,DAL,RB,15,0,0,0,932,7,26,221,0,0,0,0,0,12.0,179.3
76,77,Terrell Owens,BUF,WR,16,0,0,0,54,1,55,829,5,0,0,0,0,11.2,179.3
77,78,Visanthe Shiancoe,MIN,TE,16,0,0,0,0,0,56,566,11,0,0,0,0,11.2,178.6
78,79,Jon Beason,CAR,LB,16,0,0,0,0,0,0,0,0,3,3,1,2,11.1,178.0
79,80,Robert Meachem,NO,WR,16,0,0,0,82,0,45,722,9,0,0,1,1,11.1,177.4
80,81,Santana Moss,WAS,WR,16,0,0,0,8,0,70,902,3,0,0,0,0,11.1,177.0
81,82,LaDainian Tomlinson,LAC,RB,14,0,0,0,730,12,20,154,0,0,0,0,0,12.6,176.4
82,83,Brian Cushing,HOU,LB,16,0,0,0,0,0,0,0,0,4,4,2,0,10.9,174.5
83,84,Cadillac Williams,TB,RB,16,0,0,0,823,4,28,217,3,0,0,0,0,10.9,174.0
84,85,Austin Collie,IND,WR,16,0,0,0,1,0,60,676,7,0,0,0,0,10.6,169.7
85,86,Greg Olsen,CHI,TE,16,0,0,0,0,0,60,612,8,0,0,0,0,10.6,169.2
86,87,Darren Sproles,LAC,RB,16,0,0,0,343,3,45,497,4,0,0,0,0,10.6,169.0
87,88,Mario Manningham,NYG,WR,14,0,0,0,0,0,57,822,5,0,0,0,0,11.9,167.2
88,89,Jared Allen,MIN,DE,16,0,0,0,0,0,0,0,0,15,1,5,3,10.4,166.8
89,90,Justin Forsett,SEA,RB,16,0,0,0,619,4,41,350,1,0,0,0,0,10.4,165.9
90,91,Charles Woodson,GB,CB,16,0,0,0,0,0,0,0,0,2,9,4,1,10.4,165.8
91,92,Zach Miller,LV,TE,15,0,0,0,0,0,66,805,3,0,0,0,0,11.0,164.5
92,93,Matt Cassel,KC,QB,15,2924,16,16,189,0,0,0,0,0,0,0,0,10.9,163.9
93,94,Jerricho Cotchery,NYJ,WR,14,0,0,0,7,1,57,821,3,0,0,0,0,11.7,163.8
94,95,Reggie Bush,NO,RB,14,0,0,0,390,5,47,335,3,0,0,0,0,11.7,163.5
95,96,Hakeem Nicks,NYG,WR,14,0,0,0,8,0,47,790,6,0,0,0,0,11.6,162.8
96,97,Steve Slaton,HOU,RB,11,0,0,0,437,3,44,417,4,0,0,0,0,14.7,161.4
97,98,Matt Hasselbeck,SEA,QB,14,3029,17,17,119,0,0,0,0,0,0,0,0,11.5,161.1
98,99,DJ Williams,DEN,LB,16,0,0,0,0,0,0,0,0,4,0,3,2,10.0,160.5
99,100,Willis McGahee,BAL,RB,16,0,0,0,544,12,15,85,2,0,0,0,0,10.0,159.9
