,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,PASSING,PASSING,PASSING,RUSHING,RUSHING,RECEIVING,RECEIVING,RECEIVING,DEFENSE,DEFENSE,DEFENSE,DEFENSE,Unnamed: 17_level_0,Unnamed: 18_level_0
61,62,LeSean McCoy,PHI,RB,16,0,0,0,1319,5,29,155,0,0,0,0,0,12.5,200.4
62,63,Eric Decker,NYJ,WR,15,0,0,0,0,0,74,962,5,0,0,0,0,13.3,200.2
63,64,Joique Bell,DET,RB,15,0,0,0,860,7,34,322,1,0,0,0,0,13.2,198.2
64,65,Sammy Watkins,BUF,WR,16,0,0,0,8,0,65,982,6,0,0,0,0,12.4,198.0
65,66,Matt Asiata,MIN,RB,15,0,0,0,570,9,44,312,1,0,0,0,0,12.9,194.2
66,67,Mark Ingram II,NO,RB,13,0,0,0,964,9,29,145,0,0,0,0,0,14.8,191.9
67,68,Torrey Smith,BAL,WR,16,0,0,0,0,0,49,767,11,0,0,0,0,12.0,191.7
68,69,Derek Carr,LV,QB,16,3270,21,12,87,0,0,0,0,0,0,0,0,12.0,191.5
69,70,Andre Johnson,HOU,WR,15,0,0,0,0,0,85,936,3,0,0,0,0,12.7,190.6
70,71,Fred Jackson,BUF,RB,14,0,0,0,526,2,66,501,1,0,0,0,0,13.5,188.7
71,72,Giovani Bernard,CIN,RB,13,0,0,0,680,5,43,349,2,0,0,1,0,14.5,187.9
72,73,Alfred Morris,WAS,RB,16,0,0,0,1074,8,17,155,0,0,0,0,0,11.7,187.9
73,74,Travis Kelce,KC,TE,16,0,0,0,0,1,67,862,5,0,0,0,0,11.4,183.2
74,75,Rueben Randle,NYG,WR,16,0,0,0,0,0,71,938,3,0,0,0,0,11.4,182.8
75,76,Justin Houston,KC,OLB,16,0,0,0,0,0,0,0,0,22,0,4,0,11.4,182.4
76,77,Jarvis Landry,MIA,WR,16,0,0,0,-4,0,84,758,5,0,0,0,0,11.3,181.4
77,78,Eddie Royal,LAC,WR,16,0,0,0,14,0,62,778,7,0,0,0,0,11.3,181.2
78,79,Vincent Jackson,TB,WR,16,0,0,0,0,0,70,1002,2,0,0,0,0,11.3,180.2
79,80,Ryan Fitzpatrick,HOU,QB,12,2483,17,8,184,2,0,0,0,0,0,0,0,15.0,179.7
80,81,Teddy Bridgewater,MIN,QB,13,2919,14,12,209,1,0,0,0,0,0,0,0,13.8,179.7
81,82,Mohamed Sanu,CIN,WR,16,79,1,0,51,0,56,790,5,0,0,0,0,11.2,179.3
82,83,Brandon Marshall,CHI,WR,13,0,0,0,0,0,61,721,8,0,0,1,0,13.8,179.1
83,84,Andre Ellington,ARI,RB,12,0,0,0,660,3,46,395,2,0,0,0,0,14.8,177.5
84,85,Marques Colston,NO,WR,16,0,0,0,0,0,59,902,5,0,0,0,0,11.1,177.2
85,86,Coby Fleener,IND,TE,16,0,0,0,0,0,51,774,8,0,0,0,0,11.0,176.4
86,87,Kyle Orton,BUF,QB,12,3018,18,10,14,1,0,0,0,0,0,0,0,14.7,176.1
87,88,Delanie Walker,TEN,TE,15,0,0,0,0,0,63,890,4,0,0,0,0,11.7,176.0
88,89,Keenan Allen,LAC,WR,14,0,0,0,0,0,77,783,4,0,0,0,0,12.5,175.3
89,90,Kenny Stills,NO,WR,15,0,0,0,-2,0,63,931,3,0,0,0,0,11.6,173.9
90,91,James Jones,LV,WR,16,0,0,0,0,0,73,666,6,0,0,0,0,10.8,173.6
91,92,Malcom Floyd,LAC,WR,16,0,0,0,0,0,52,856,6,0,0,0,0,10.8,173.6
92,93,DeAndre Levy,DET,OLB,16,0,0,0,0,0,0,0,0,3,1,0,0,10.7,171.3
93,94,Greg Jennings,MIN,WR,16,0,0,0,0,0,59,742,6,0,0,0,0,10.6,169.2
94,95,Blake Bortles,JAX,QB,14,2907,11,17,419,0,0,0,0,0,0,0,0,12.0,168.2
95,96,Kendall Wright,TEN,WR,14,0,0,0,54,0,57,715,6,0,0,0,0,12.0,167.9
96,97,Doug Baldwin,SEA,WR,16,0,0,0,8,0,66,825,3,0,0,0,0,10.5,167.3
97,98,Luke Kuechly,CAR,ILB,16,0,0,0,0,0,0,0,0,3,1,1,1,10.4,166.9
98,99,Shane Vereen,NE,RB,16,0,0,0,391,2,53,447,3,0,0,0,0,10.4,166.8
99,100,Michael Floyd,ARI,WR,16,0,0,0,2,0,47,841,6,0,0,0,0,10.3,165.3
