,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,PASSING,PASSING,PASSING,RUSHING,RUSHING,RECEIVING,RECEIVING,RECEIVING,DEFENSE,DEFENSE,DEFENSE,DEFENSE,Unnamed: 17_level_0,Unnamed: 18_level_0
35,36,Joe Flacco,BAL,QB,16,3622,25,10,84,1,0,0,0,0,0,0,0,14.5,231.3
36,37,Eli Manning,NYG,QB,16,4002,31,25,70,0,0,0,0,0,0,0,0,14.4,231.1
37,38,Matt Cassel,KC,QB,15,3116,27,7,125,0,0,0,0,0,0,0,0,15.3,229.1
38,39,Miles Austin,DAL,WR,16,0,0,0,93,1,69,1041,7,0,0,0,0,14.3,228.4
39,40,Marques Colston,NO,WR,15,0,0,0,1,0,84,1022,7,0,0,0,0,15.2,228.3
40,41,Jeremy Maclin,PHI,WR,16,0,0,0,36,0,70,964,10,0,0,0,0,14.2,228.0
41,42,Michael Turner,ATL,RB,16,0,0,0,1371,12,12,85,0,0,0,0,0,14.1,225.6
42,43,Terrell Owens,CIN,WR,14,0,0,0,0,0,72,983,9,0,0,0,0,16.0,224.3
43,44,Carson Palmer,CIN,QB,16,3970,26,20,50,0,0,0,0,0,0,0,0,14.0,223.8
44,45,Mike Williams,TB,WR,16,0,0,0,0,0,64,955,11,0,0,0,0,13.8,221.5
45,46,David Garrard,JAX,QB,14,2734,23,15,279,5,0,0,0,0,0,0,0,15.8,221.3
46,47,LaDainian Tomlinson,NYJ,RB,15,0,0,0,914,6,52,368,0,0,0,0,0,14.4,216.2
47,48,Wes Welker,NE,WR,15,0,0,0,0,0,86,848,7,0,0,0,0,14.3,213.8
48,49,Ben Roethlisberger,PIT,QB,12,3200,17,5,176,2,0,0,0,0,0,0,0,17.6,211.6
49,50,Jay Cutler,CHI,QB,15,3274,23,16,232,1,0,0,0,0,0,0,0,14.0,210.2
50,51,Kyle Orton,DEN,QB,13,3652,20,9,98,0,0,0,0,0,0,0,0,16.1,209.9
51,52,Mario Manningham,NYG,WR,16,0,0,0,2,0,60,944,9,0,0,0,0,12.9,206.6
52,53,Percy Harvin,MIN,WR,14,0,0,0,107,1,71,868,5,0,0,0,0,14.6,204.5
53,54,Brandon Marshall,MIA,WR,14,0,0,0,3,0,86,1014,3,0,0,0,0,14.5,203.7
54,55,DeSean Jackson,PHI,WR,14,0,0,0,104,1,47,1056,6,0,0,0,0,14.5,203.0
55,56,Frank Gore,SF,RB,11,0,0,0,853,3,46,452,2,0,0,0,0,18.4,202.5
56,57,Mark Sanchez,NYJ,QB,16,3291,17,13,105,3,0,0,0,0,0,0,0,12.6,202.1
57,58,BenJarvus Green-Ellis,NE,RB,16,0,0,0,1008,13,12,85,0,0,0,0,0,12.5,199.3
58,59,Ryan Fitzpatrick,BUF,QB,13,3000,23,15,271,0,0,0,0,0,0,0,0,15.3,199.1
59,60,Cedric Benson,CIN,RB,16,0,0,0,1111,7,28,178,1,0,0,0,0,12.3,196.9
60,61,Jahvid Best,DET,RB,16,0,0,0,555,4,58,487,2,0,0,0,0,12.3,196.2
61,62,Knowshon Moreno,DEN,RB,13,0,0,0,779,5,37,372,3,0,0,0,0,15.1,196.1
62,63,Vernon Davis,SF,TE,16,0,0,0,0,0,56,914,7,0,0,0,0,12.0,191.4
63,64,Sam Bradford,LAR,QB,16,3512,18,15,63,1,0,0,0,0,0,0,0,11.9,190.8
64,65,Lance Moore,NO,WR,16,0,0,0,0,0,66,763,8,0,0,0,0,11.8,188.3
65,66,Antonio Gates,LAC,TE,10,0,0,0,0,0,50,782,10,0,0,0,0,18.8,188.2
66,67,Anquan Boldin,BAL,WR,16,-6,0,0,2,0,64,837,7,0,0,0,0,11.7,187.7
67,68,Davone Bess,MIA,WR,16,0,0,0,-3,0,79,820,5,0,0,0,0,11.7,186.7
68,69,Braylon Edwards,NYJ,WR,16,0,0,0,4,0,53,904,7,0,0,0,0,11.6,185.8
69,70,Marcedes Lewis,JAX,TE,16,0,0,0,0,0,58,700,10,0,0,0,0,11.5,184.0
70,71,Derrick Mason,BAL,WR,16,0,0,0,0,0,61,802,7,0,0,0,0,11.4,183.2
71,72,Fred Jackson,BUF,RB,16,0,0,0,927,5,31,215,2,0,0,0,0,11.4,183.2
72,73,Felix Jones,DAL,RB,16,0,0,0,800,1,48,450,1,0,0,0,0,11.4,183.0
73,74,Mike Tolbert,LAC,RB,15,0,0,0,735,11,25,216,0,0,0,0,0,12.1,182.1
74,75,Pierre Garcon,IND,WR,14,0,0,0,6,0,67,784,6,0,0,0,0,13.0,182.0
75,76,Chris Cooley,WAS,TE,16,0,0,0,0,0,77,849,3,0,0,0,0,11.2,179.9
76,77,Jerod Mayo,NE,LB,16,0,0,0,0,0,0,0,0,2,0,2,3,11.2,179.9
77,78,Danny Amendola,LAR,WR,16,0,0,0,81,0,85,689,3,0,0,0,0,11.1,178.0
78,79,Mike Thomas,JAX,WR,16,0,0,0,114,0,66,820,4,0,0,0,0,11.1,177.4
79,80,Deion Branch,NE,WR,15,0,0,0,0,0,61,818,6,0,0,0,0,11.8,176.8
80,81,James Harrison,PIT,LB,16,0,0,0,0,0,0,0,0,11,1,6,1,11.0,176.0
81,82,Johnny Knox,CHI,WR,16,0,0,0,2,0,51,960,5,0,0,0,0,10.9,175.2
82,83,Donovan McNabb,WAS,QB,13,3377,14,15,151,0,0,0,0,0,0,0,0,13.4,174.2
83,84,Chad Johnson,CIN,WR,14,0,0,0,0,0,67,831,4,0,0,0,0,12.4,174.1
84,85,Kenny Britt,TEN,WR,12,0,0,0,0,0,42,775,9,0,0,0,0,14.5,173.5
85,86,Tony Gonzalez,ATL,TE,16,0,0,0,0,0,70,656,6,0,0,0,0,10.7,171.6
86,87,Brandon Jackson,GB,RB,16,0,0,0,703,3,43,342,1,0,0,0,0,10.7,171.5
87,88,Kellen Winslow,TB,TE,16,0,0,0,0,0,66,730,5,0,0,0,0,10.6,169.0
88,89,Austin Collie,IND,WR,9,0,0,0,0,0,58,649,8,0,0,0,0,18.8,168.9
89,90,Brandon Pettigrew,DET,TE,16,0,0,0,0,0,71,722,4,0,0,0,0,10.4,167.2
90,91,Demarcus Ware,DAL,LB,16,0,0,0,0,0,0,0,0,16,0,2,2,10.4,166.1
91,92,Lawrence Timmons,PIT,LB,16,0,0,0,0,0,0,0,0,3,2,2,2,10.3,165.5
92,93,Michael Crabtree,SF,WR,16,0,0,0,0,0,55,741,6,0,0,0,0,10.3,165.1
93,94,Jabar Gaffney,DEN,WR,16,0,0,0,0,0,65,875,2,0,0,0,0,10.3,164.5
94,95,James Anderson,CAR,LB,16,0,0,0,0,0,0,0,0,4,1,2,3,10.3,164.5
95,96,Ray Lewis,BAL,LB,16,0,0,0,0,0,0,0,0,2,2,2,3,10.3,164.3
96,97,Brian Urlacher,CHI,LB,16,0,0,0,0,0,0,0,0,5,1,1,2,10.2,163.5
97,98,Justin Tuck,NYG,DE,16,0,0,0,0,0,0,0,0,11,0,5,5,10.2,162.9
98,99,Hines Ward,PIT,WR,16,0,0,0,-2,0,59,755,5,0,0,0,0,10.1,162.3
99,100,Benjamin Watson,CLE,TE,16,0,0,0,-1,0,68,763,3,0,0,0,0,10.1,162.2
