,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,PASSING,PASSING,PASSING,RUSHING,RUSHING,RECEIVING,RECEIVING,RECEIVING,DEFENSE,DEFENSE,DEFENSE,DEFENSE,Unnamed: 17_level_0,Unnamed: 18_level_0
,RK,NAME,TEAM,POS,GP,YDS,TD,INT,YDS,TD,REC,YDS,TD,SCK,INT,FF,FR,FPTS/G,FPTS
0,1,Andre Johnson,HOU,WR,16,0,0,0,0,0,115,1575,8,0,0,0,0,20.0,320.5
1,2,Larry Fitzgerald,ARI,WR,16,0,0,0,0,0,96,1431,12,0,0,0,0,19.4,311.1
2,3,DeAngelo Williams,CAR,RB,16,0,0,0,1515,18,22,121,2,0,0,0,0,19.2,307.6
3,4,Matt Forte,CHI,RB,16,0,0,0,1238,8,63,477,4,0,0,0,0,19.0,304.5
4,5,Drew Brees,NO,QB,16,5069,34,17,-1,0,0,0,0,0,0,0,0,18.9,302.7
5,6,Aaron Rodgers,GB,QB,16,4038,28,13,207,4,0,0,0,0,0,0,0,18.1,290.2
6,7,Calvin Johnson,DET,WR,16,0,0,0,-1,0,78,1331,12,0,0,0,0,17.6,281.0
7,8,Maurice Jones-Drew,JAX,RB,16,0,0,0,824,12,62,565,2,0,0,0,0,17.6,280.9
8,9,Philip Rivers,LAC,QB,16,4009,34,11,84,0,0,0,0,0,0,0,0,17.4,278.8
9,10,Michael Turner,ATL,RB,16,0,0,0,1699,17,6,41,0,0,0,0,0,17.4,278.0
10,11,LaDainian Tomlinson,LAC,RB,16,0,0,0,1110,11,52,426,1,0,0,0,0,17.4,277.6
11,12,Jay Cutler,DEN,QB,16,4526,25,18,200,2,0,0,0,0,0,0,0,17.3,277.0
12,13,Thomas Jones,NYJ,RB,16,0,0,0,1312,13,36,207,2,0,0,0,0,17.2,275.9
13,14,Steve Slaton,HOU,RB,16,0,0,0,1282,9,50,377,1,0,0,0,0,17.0,271.9
14,15,Brian Westbrook,PHI,RB,14,0,0,0,936,9,54,402,5,0,0,0,0,19.3,269.8
15,16,Roddy White,ATL,WR,16,0,0,0,4,0,88,1382,7,0,0,0,0,16.7,266.6
16,17,Greg Jennings,GB,WR,16,0,0,0,0,0,80,1292,9,0,0,0,0,16.6,265.2
17,18,Tony Gonzalez,KC,TE,16,0,0,0,0,0,96,1058,10,0,0,0,0,16.4,261.8
18,19,Adrian Peterson,MIN,RB,16,0,0,0,1760,10,21,125,0,0,0,0,0,16.3,261.5
19,20,Kurt Warner,ARI,QB,16,4583,30,14,-2,0,0,0,0,0,0,0,0,16.3,261.1
20,21,Brandon Marshall,DEN,WR,15,0,0,0,-4,0,104,1265,6,0,0,0,0,17.3,260.1
21,22,Anquan Boldin,ARI,WR,12,0,0,0,67,0,89,1038,11,0,0,0,0,21.6,259.5
22,23,Steve Smith,CAR,WR,14,0,0,0,40,0,78,1421,6,0,0,0,0,18.4,258.1
23,24,Peyton Manning,IND,QB,16,4002,27,12,21,1,0,0,0,0,0,0,0,15.9,254.2
24,25,Antonio Bryant,TB,WR,16,0,0,0,22,0,83,1248,7,0,0,0,0,15.6,250.0
